상호명,지점명,상권업종소분류명,지번주소,도로명주소,경도,위도,상호지점명,id,name,category,visitorReviewCount,visitorReviewScore
토프레소,석관점,커피전문점/카페/다방,서울특별시 성북구 석관동 261-194,서울특별시 성북구 화랑로32길 149,127.060374091536,37.6044939770517,토프레소 석관점,21688074,토프레소 석관점,카페,55,4.33
커피니종합운동장역점,종합운동장역점,커피전문점/카페/다방,서울특별시 송파구 잠실동 122,서울특별시 송파구 올림픽로 23,127.073334231244,37.5109594030496,커피니종합운동장역점 종합운동장역점,32779383,커피니 종합운동장역점,카페,303,4.45
난곡제과,,커피전문점/카페/다방,서울특별시 관악구 신림동 661-50,서울특별시 관악구 난곡로 120,126.920219044835,37.4658679506485,난곡제과,21700982,난곡제과,베이커리,13,4.58
라온커피,,커피전문점/카페/다방,서울특별시 성동구 행당동 3-17,서울특별시 성동구 마조로1가길 17,127.040338127186,37.5604969893692,라온커피,37525511,라온커피,카페,243,4.44
커피볶는집와플에숍,와플에숍,커피전문점/카페/다방,서울특별시 강서구 화곡동 341-46,서울특별시 강서구 강서로16길 20,126.847352054858,37.5327847482741,커피볶는집와플에숍 와플에숍,30982517,커피볶는집 와플에숍,카페,657,4.43
뉴웨이브커피로스터스,,커피전문점/카페/다방,서울특별시 양천구 목동 405-16,서울특별시 양천구 오목로56길 2,126.873753367012,37.5241822823901,뉴웨이브커피로스터스,38275082,뉴웨이브 커피 로스터스,카페,90,평점없음
스타벅스미아사거리역점,미아사거리역점,커피전문점/카페/다방,서울특별시 강북구 미아동 35-30,서울특별시 강북구 도봉로 32,127.030685494292,37.6118406150505,스타벅스미아사거리역점 미아사거리역점,36203162,스타벅스 미아사거리역점,카페,5068,4.46
스타벅스,가로수길점,커피전문점/카페/다방,서울특별시 강남구 신사동 529-10,서울특별시 강남구 논현로175길 94,127.021629292234,37.5231842055575,스타벅스 가로수길점,12947829,스타벅스 가로수길점,카페,2498,4.49
언커먼그라운드커피카페,,커피전문점/카페/다방,서울특별시 성동구 성수동2가 317-4,서울특별시 성동구 연무장11길 15,127.05724891929,37.5433781439755,언커먼그라운드커피카페,35658270,언커먼그라운드,카페,257,4.47
스타벅스,당산점,커피전문점/카페/다방,서울특별시 영등포구 당산동6가 338-1,서울특별시 영등포구 양평로 64,126.899952047656,37.5351335863576,스타벅스 당산점,34130075,스타벅스 당산점,카페,3484,4.46
커피베이,서울역점,커피전문점/카페/다방,서울특별시 용산구 동자동 43-54,서울특별시 용산구 한강대로 393,126.972329504422,37.5535091783694,커피베이 서울역점,37827574,커피베이 서울역점,카페,377,4.13
세컨스텝,,커피전문점/카페/다방,서울특별시 동대문구 신설동 104-24,서울특별시 동대문구 난계로30길 36-8,127.024896999114,37.5737059298627,세컨스텝,31148548,세컨스텝,카페,195,4.42
야카모즈로스팅,,커피전문점/카페/다방,서울특별시 강남구 신사동 559-21,서울특별시 강남구 논현로151길 32,127.025507837223,37.5198463390699,야카모즈로스팅,31992315,야카모즈로스팅,카페,46,4.65
프린세스다이어리,,커피전문점/카페/다방,서울특별시 서대문구 대현동 54-9,서울특별시 서대문구 이화여대길 26,126.946077730881,37.5579721872889,프린세스다이어리,11673783,프린세스다이어리,테마카페,97,4.78
카페띠아모,광희점,커피전문점/카페/다방,서울특별시 중구 광희동2가 319,서울특별시 중구 퇴계로 320,127.007446061082,37.5639013088856,카페띠아모 광희점,31357268,카페띠아모 광희점,아이스크림,30,4.39
투썸플레이스서울대역중앙점,서울대역중앙점,커피전문점/카페/다방,서울특별시 관악구 봉천동 861-7,서울특별시 관악구 봉천로 472,126.952190314446,37.4818791585149,투썸플레이스서울대역중앙점 서울대역중앙점,33675052,투썸플레이스 서울대역중앙점,카페,991,4.44
커피마마,종암점,커피전문점/카페/다방,서울특별시 성북구 종암동 70-114,서울특별시 성북구 종암로19길 20,127.033545501214,37.5982673848483,커피마마 종암점,33434383,커피마마 종암점,카페,216,4.14
심리카페COM,,커피전문점/카페/다방,서울특별시 마포구 동교동 164-33,서울특별시 마포구 어울마당로 133,126.924643121872,37.556247134616,심리카페COM,31576485,심리카페점컴,테마카페,90,4.65
커피엔진,,커피전문점/카페/다방,서울특별시 성동구 행당동 192-29,서울특별시 성동구 고산자로 284,127.036783939216,37.5649011932512,커피엔진,33595796,커피엔진,카페,145,4.45
이디야커피,개봉중앙점,커피전문점/카페/다방,서울특별시 구로구 개봉동 358-20,서울특별시 구로구 개봉로3길 26,126.854871610173,37.486436308155,이디야커피 개봉중앙점,34357084,이디야커피 개봉중앙점,카페,249,4.44
스타벅스중랑구청점,중랑구청점,커피전문점/카페/다방,서울특별시 중랑구 신내동 563-3,서울특별시 중랑구 신내로 72,127.095653136278,37.605400319519,스타벅스중랑구청점 중랑구청점,36469904,스타벅스 중랑구청점,카페,4208,4.47
커피오터스,,커피전문점/카페/다방,서울특별시 중랑구 면목동 104-15,서울특별시 중랑구 겸재로50길 15,127.091157094035,37.5886243717869,커피오터스,31842055,커피오터스,카페,22,4.38
스타벅스,문래역점,커피전문점/카페/다방,서울특별시 영등포구 문래동3가 55-5,서울특별시 영등포구 당산로 34,126.89647871302,37.5174497816404,스타벅스 문래역점,35958022,스타벅스 문래역점,카페,5671,4.41
스타벅스,서강대점,커피전문점/카페/다방,서울특별시 마포구 신수동 63-14,서울특별시 마포구 백범로 23,126.937543279963,37.552426380667,스타벅스 서강대점,35201862,스타벅스 서강대점,카페,1651,4.51
스타벅스,봉은사로선정릉점,커피전문점/카페/다방,서울특별시 강남구 삼성동 114-9,서울특별시 강남구 봉은사로 446,127.048500978939,37.5113566651683,스타벅스 봉은사로선정릉점,1685529334,스타벅스 봉은사로선정릉점,카페,1752,4.53
이트앤토크,,커피전문점/카페/다방,서울특별시 강남구 청담동 114-7,서울특별시 강남구 압구정로75길 30,127.047763102802,37.5275877005611,이트앤토크,1051629656,잇앤톡,테마카페,5,평점없음
커피베이,보라매점,커피전문점/카페/다방,서울특별시 관악구 봉천동 970-18,서울특별시 관악구 봉천로 247,126.929200728899,37.4892148207432,커피베이 보라매점,1753574678,커피베이 보라매점,카페,229,4.34
초록이네,,커피전문점/카페/다방,서울특별시 마포구 염리동 82-7,서울특별시 마포구 숭문길 39,126.94533227546,37.548225277108,초록이네,1590063971,초록이네,"카페,디저트",32,4.41
이디야커피,해군회관점,커피전문점/카페/다방,서울특별시 동작구 대방동 385-24,서울특별시 동작구 여의대방로 194,126.922245141657,37.5042531290316,이디야커피 해군회관점,1655582120,이디야커피 해군회관점,카페,199,4.64
꼼떼커피,,커피전문점/카페/다방,서울특별시 서대문구 충정로3가 139,서울특별시 서대문구 충정로 29,126.963317245296,37.5619272150428,꼼떼커피,1106323804,꼼떼커피,카페,186,3.63
카페다커피,독립문점,커피전문점/카페/다방,서울특별시 종로구 무악동 45-94,서울특별시 종로구 통일로14길 24-2,126.957990104356,37.5754499743655,카페다커피 독립문점,1206556385,카페다커피,"카페,디저트",84,4.07
커피에반하다,독산초점,커피전문점/카페/다방,서울특별시 금천구 독산동 1052-2,서울특별시 금천구 시흥대로104길 26,126.89923563257,37.4645029748547,커피에반하다 독산초점,1086744078,커피에반하다 서울독산초점,카페,38,4.44
투썸플레이스,LG광화문빌딩점,커피전문점/카페/다방,서울특별시 종로구 신문로2가 92,서울특별시 종로구 새문안로 58,126.971558426278,37.5692616842383,투썸플레이스 LG광화문빌딩점,1047593648,투썸플레이스 LG광화문빌딩점,카페,212,4.33
오바도즈,,커피전문점/카페/다방,서울특별시 마포구 서교동 401-13,서울특별시 마포구 독막로9길 3-4,126.919386824408,37.5487385383687,오바도즈,1517719903,오바도즈,카페,204,4.54
미칠비루디져트아뜰리에,,커피전문점/카페/다방,서울특별시 강남구 일원동 655,서울특별시 강남구 일원로5길 68,127.085460504631,37.4923659599281,미칠비루디져트아뜰리에,1641213468,미칠비루 디저트 아뜰리에,카페,82,4.56
커피빈,코리아청담카페점,커피전문점/카페/다방,서울특별시 강남구 청담동 92-12,서울특별시 강남구 도산대로67길 7,127.044408516548,37.5244880169564,커피빈 코리아청담카페점,19562965,커피빈 청담카페점,카페,950,4.43
카페,달보드레,커피전문점/카페/다방,서울특별시 강북구 번동 446-57,서울특별시 강북구 오패산로77길 32,127.02513241076,37.6363661281339,카페 달보드레,1258888819,카페달보드레,"카페,디저트",8,평점없음
공차한양대점,한양대점,커피전문점/카페/다방,서울특별시 성동구 행당동 19-9,서울특별시 성동구 마조로 21,127.040809885254,37.5598971216855,공차한양대점 한양대점,37259716,공차 한양대점,차,561,4.34
카페알토바이밀도,알토바이밀도,커피전문점/카페/다방,서울특별시 용산구 한강로2가 181,서울특별시 용산구 한강대로 112,126.968398251456,37.5291647153576,카페알토바이밀도 알토바이밀도,1823324771,카페알토 바이 밀도,베이커리,1493,4.44
스타벅스,방배다이치빌딩점,커피전문점/카페/다방,서울특별시 서초구 방배동 907-1,서울특별시 서초구 방배로 114,126.996073072997,37.4843326178498,스타벅스 방배다이치빌딩점,1261347612,스타벅스 방배다이치빌딩점,카페,2525,4.45
영플랜츠&갤러리영,,커피전문점/카페/다방,서울특별시 도봉구 쌍문동 713-15,서울특별시 도봉구 도봉로135길 28,127.039079716178,37.6592496671826,영플랜츠&갤러리영,1957393488,영플랜츠&갤러리영,"카페,디저트",29,4.35
투썸플레이스,가락시장역점,커피전문점/카페/다방,서울특별시 송파구 가락동 79-2,서울특별시 송파구 중대로 113,127.120825769556,37.4939860303069,투썸플레이스 가락시장역점,1057993217,투썸플레이스 가락시장역점,카페,731,4.36
파트원나이스,,커피전문점/카페/다방,서울특별시 강동구 천호동 321-16,서울특별시 강동구 올림픽로89길 29,127.124621031267,37.5476271760875,파트원나이스,1724782036,파트원나이스,"카페,디저트",92,4.66
스타벅스,뉴코아강남점,커피전문점/카페/다방,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로 69,127.006957982903,37.5102488124166,스타벅스 뉴코아강남점,11684139,스타벅스 뉴코아강남점,카페,2199,4.44
카페129-11,129-11,커피전문점/카페/다방,서울특별시 서대문구 연희동 129-11,서울특별시 서대문구 연희로11가길 20,126.928612902579,37.5675101642433,카페129-11 129-11,31274475,카페129-11,카페,325,4.42
오후카페,,커피전문점/카페/다방,서울특별시 종로구 누하동 210-1,서울특별시 종로구 자하문로9길 33,126.969257371873,37.5793422699463,오후카페,38275995,ohooCafe,"카페,디저트",253,4.24
이디야커피,등촌역점,커피전문점/카페/다방,서울특별시 강서구 등촌동 509-1,서울특별시 강서구 등촌로 217,126.863294073943,37.5491759557566,이디야커피 등촌역점,31317217,이디야커피 등촌역점,카페,489,4.3
꼬메노,,커피전문점/카페/다방,서울특별시 광진구 화양동 16-24,서울특별시 광진구 군자로7길 29,127.069069438417,37.5455893954099,꼬메노,20322289,꼬메노,카페,222,4.69
스타벅스,청담점,커피전문점/카페/다방,서울특별시 강남구 청담동 52-1,서울특별시 강남구 도산대로 532,127.051571721037,37.5243385164378,스타벅스 청담점,33331859,스타벅스 청담점,카페,1960,4.46
탐앤탐스난곡사거리점,난곡사거리점,커피전문점/카페/다방,서울특별시 관악구 신림동 1474-23,서울특별시 관악구 남부순환로 1474,126.914194579767,37.4814459701343,탐앤탐스난곡사거리점 난곡사거리점,33021891,탐앤탐스 난곡사거리점,카페,1112,4.33
우리집젤라또,,커피전문점/카페/다방,서울특별시 서초구 방배동 789-39,서울특별시 서초구 동광로 25,126.98564606973,37.491154637404,우리집젤라또,1574491726,우리집젤라또,아이스크림,114,평점없음
카페낢진,고대점,커피전문점/카페/다방,서울특별시 성북구 안암동5가 1-2,서울특별시 성북구 안암로 145,127.031701809695,37.5884849860916,카페낢진 고대점,1641911179,카페 낢진 고대점,"카페,디저트",56,4.29
빽다방공덕새창로점,공덕새창로점,커피전문점/카페/다방,서울특별시 마포구 도화동 25-5,서울특별시 마포구 새창로 15-1,126.951821553066,37.5422280557605,빽다방공덕새창로점 공덕새창로점,36090587,빽다방 공덕새창로점,테이크아웃커피,428,4.35
스타벅스구로디지털로점,구로디지털로점,커피전문점/카페/다방,서울특별시 구로구 구로동 191-7,서울특별시 구로구 디지털로33길 11,126.895498623424,37.4856968115932,스타벅스구로디지털로점 구로디지털로점,33239308,스타벅스 구로디지털로점,카페,3935,4.44
카페쎄리오,강북삼성병원점,커피전문점/카페/다방,서울특별시 종로구 평동 108-1,서울특별시 종로구 새문안로 29,126.967794421205,37.5688594066443,카페쎄리오 강북삼성병원점,36257174,카페쎄리오강북삼성병원점,카페,4,평점없음
투썸플레이스,CGV수유,커피전문점/카페/다방,서울특별시 강북구 수유동 168-12,서울특별시 강북구 도봉로 399,127.029790024358,37.6423963990392,투썸플레이스 CGV수유,1035638491,투썸플레이스 CGV수유점,카페,225,4.33
커피빈,코리아반포엘루체점,커피전문점/카페/다방,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로 23,126.987210696283,37.501737407512,커피빈 코리아반포엘루체점,36948677,커피빈 반포엘루체점,카페,622,4.43
투썸플레이스,영등포시장사거리점,커피전문점/카페/다방,서울특별시 영등포구 영등포동6가 77-1,서울특별시 영등포구 영등포로 193,126.903062774944,37.520511588448,투썸플레이스 영등포시장사거리점,1257092839,투썸플레이스 영등포시장사거리점,카페,187,평점없음
보사노바커피로스터스,문래점,커피전문점/카페/다방,서울특별시 영등포구 문래동3가 82-13,서울특별시 영등포구 영등포로20길 22-4,126.891996112277,37.5199487521029,보사노바커피로스터스 문래점,946794373,보사노바 커피로스터스 문래점,"카페,디저트",761,4.45
이가커피,,커피전문점/카페/다방,서울특별시 강남구 신사동 551-35,서울특별시 강남구 논현로161길 49,127.024341389627,37.5225488740532,이가커피,1422538971,이가커피,카페,1,평점없음
빽다방서초우성점,서초우성점,커피전문점/카페/다방,서울특별시 서초구 서초동 1329-9,서울특별시 서초구 사임당로 181,127.029305512251,37.4930262018367,빽다방서초우성점 서초우성점,37249864,빽다방 서초우성점,테이크아웃커피,593,4.28
별별다방,,커피전문점/카페/다방,서울특별시 종로구 종로4가 188,서울특별시 종로구 종로32길 2,127.000394996519,37.5706176609705,별별다방,1049237700,별별다방,카페,54,4.21
다몽헌,,커피전문점/카페/다방,서울특별시 종로구 계동 100-1,서울특별시 종로구 계동길 57,126.986594782725,37.5798708244666,다몽헌,1106143687,다몽헌,"차,커피",89,4.88
스타벅스,코엑스몰점,커피전문점/카페/다방,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로 513,127.059139102428,37.5118203253706,스타벅스 코엑스몰점,34807311,스타벅스 코엑스몰점,카페,6403,4.43
공차,NC천호점,커피전문점/카페/다방,서울특별시 강동구 천호동 563,서울특별시 강동구 구천면로 189,127.126088611447,37.541150452679,공차 NC천호점,37281923,공차 2001아울렛 천호점,차,90,4.29
이나디토,,커피전문점/카페/다방,서울특별시 광진구 구의동 251-44,서울특별시 광진구 자양로22길 23,127.08457759315,37.5396645800799,이나디토,1244436371,이나디토,카페,11,4.39
커피한잔,,커피전문점/카페/다방,서울특별시 종로구 사직동 1-43,서울특별시 종로구 사직로9길 16-1,126.967918848132,37.5770689665213,커피한잔,20825113,커피한잔,카페,307,4.48
랭스터디카페,숭실대점,커피전문점/카페/다방,서울특별시 동작구 상도동 488,서울특별시 동작구 상도로 357,126.95349547457,37.4969292690837,랭스터디카페 숭실대점,1612441699,랭스터디카페 숭실대점,장소대여,64,4.6
활짝핀카페,활짝핀,커피전문점/카페/다방,서울특별시 영등포구 대림동 751-26,서울특별시 영등포구 도림로59길 4-1,126.903072848501,37.4974089058684,활짝핀카페 활짝핀,1721708502,활짝핀,"카페,디저트",2,평점없음
이디야커피,도림사거리,커피전문점/카페/다방,서울특별시 영등포구 신길동 363-4,서울특별시 영등포구 도림로 326,126.901807636528,37.506578801536,이디야커피 도림사거리,1789238263,이디야커피 도림사거리점,카페,511,4.38
아티제,동부이촌점,커피전문점/카페/다방,서울특별시 용산구 이촌동 300-27,서울특별시 용산구 이촌로 224,126.971927350487,37.5201579867796,아티제 동부이촌점,31259380,아티제 동부이촌2점,카페,1266,4.51
솔루나카페,솔루나,커피전문점/카페/다방,서울특별시 동작구 사당동 180,서울특별시 동작구 사당로23길 254,126.968559628,37.492781765981,솔루나카페 솔루나,332349287,솔루나커피,카페,17,5.0
cafe2892,,커피전문점/카페/다방,서울특별시 영등포구 여의도동 41-1,서울특별시 영등포구 국제금융로7길 22,126.933058833223,37.5232372217592,cafe2892,20038086,CAFE2892,테이크아웃커피,89,4.48
카페라리방이점,방이점,커피전문점/카페/다방,서울특별시 송파구 방이동 183-6,서울특별시 송파구 위례성대로 134,127.126224553497,37.5120382931519,카페라리방이점 방이점,31719305,까페라리 방이점,카페,335,4.41
Cafe곰퀼트,,커피전문점/카페/다방,서울특별시 은평구 수색동 75,서울특별시 은평구 수색로 217,126.898709191114,37.579615199048,Cafe곰퀼트,31475820,카페곰퀼트,테마카페,66,4.16
모짜르트카페,,커피전문점/카페/다방,서울특별시 서초구 서초동 700,서울특별시 서초구 남부순환로 2406,127.009808267822,37.4777086304152,모짜르트카페,21048452,모짜르트502,카페,1781,4.31
스타벅스종로관수점,종로관수점,커피전문점/카페/다방,서울특별시 종로구 관수동 3-5,서울특별시 종로구 삼일대로20길 13,126.98865644043,37.569742784871,스타벅스종로관수점 종로관수점,31813187,스타벅스 종로관수점,카페,2446,4.47
카페아드리아,,커피전문점/카페/다방,서울특별시 동작구 흑석동 227-3,서울특별시 동작구 서달로 142,126.961240675212,37.5060171382363,카페아드리아,1989738939,카페아드리아,카페,92,4.31
스타벅스논현힐탑,,커피전문점/카페/다방,서울특별시 강남구 논현동 216-5,서울특별시 강남구 논현로 648,127.032255003449,37.5115850987019,스타벅스논현힐탑,20669044,스타벅스 논현힐탑점,카페,1957,4.5
할리스커피,목동예술인회관점,커피전문점/카페/다방,서울특별시 양천구 목동 923-6,서울특별시 양천구 목동서로 225,126.870734590068,37.527063812107,할리스커피 목동예술인회관점,1077203171,할리스 목동예술인회관점,카페,390,4.29
더블하모니,,커피전문점/카페/다방,서울특별시 마포구 서교동 481-6,서울특별시 마포구 동교로12안길 29,126.913920458125,37.5542207618939,더블하모니,35769418,더블하모니,카페,180,4.29
스타벅스,포이점,커피전문점/카페/다방,서울특별시 강남구 개포동 1229-1,서울특별시 강남구 논현로 88,127.045116281379,37.4778100339866,스타벅스 포이점,11684165,스타벅스 포이점,카페,2777,4.44
스타벅스,발산역점,커피전문점/카페/다방,서울특별시 강서구 등촌동 678-14,서울특별시 강서구 강서로 388,126.839290175551,37.5601782971845,스타벅스 발산역점,34249491,스타벅스 발산역점,카페,4517,4.47
코와핀,청량리점,커피전문점/카페/다방,서울특별시 동대문구 청량리동 268,서울특별시 동대문구 왕산로 205,127.045556250849,37.5808848974878,코와핀 청량리점,37899017,코와핀,카페,1,평점없음
이디야서대문점2호,,커피전문점/카페/다방,서울특별시 서대문구 냉천동 248,서울특별시 서대문구 통일로 141,126.965217701593,37.5669176328747,이디야서대문점2호,18736009,이디야커피 서대문점,카페,860,4.45
커피양탕국,,커피전문점/카페/다방,서울특별시 강남구 역삼동 643-8,서울특별시 강남구 테헤란로25길 19,127.035286123335,37.5019415804151,커피양탕국,1965090481,삼거리커피 코리안커피하우스,"카페,디저트",628,4.49
카페,147-50,커피전문점/카페/다방,서울특별시 마포구 동교동 147-50,서울특별시 마포구 양화로23길 10-8,126.925687338275,37.5591940274958,카페 147-50,1441024112,카페147-50,"카페,디저트",125,평점없음
커피빈,안국역점,커피전문점/카페/다방,서울특별시 종로구 안국동 163,서울특별시 종로구 율곡로 47,126.984571010312,37.5763303655404,커피빈 안국역점,31317940,커피빈 안국역점,카페,1774,4.44
카페후르티바,후르티바,커피전문점/카페/다방,서울특별시 서초구 서초동 1706-3,서울특별시 서초구 법원로3길 6-9,127.009183323687,37.4942107314642,카페후르티바 후르티바,1572755661,카페후르티바,"카페,디저트",168,4.38
커피빈코리아오목교역사거리점,코리아오목교역사거리점,커피전문점/카페/다방,서울특별시 양천구 목동 404-177,서울특별시 양천구 오목로 350,126.876254146751,37.5241430317764,커피빈코리아오목교역사거리점 코리아오목교역사거리점,37322511,커피빈 오목교역사거리점,카페,1125,4.46
커피이레,,커피전문점/카페/다방,서울특별시 노원구 상계동 111-84,서울특별시 노원구 상계로35길 15,127.078027799812,37.6707243265127,커피이레,1159808714,커피이레,카페,1,평점없음
125coffee,,커피전문점/카페/다방,서울특별시 은평구 갈현동 409-2,서울특별시 은평구 통일로87길 5-4,126.918888800417,37.623114346865,125coffee,35689990,125coffee 갈현점,카페,50,4.22
연남방앗간,,커피전문점/카페/다방,서울특별시 마포구 연남동 257-22,서울특별시 마포구 동교로29길 34,126.9231449305,37.5620451772238,연남방앗간,1411081677,연남방앗간,카페,366,4.53
커피마마이대점,이대점,커피전문점/카페/다방,서울특별시 서대문구 대현동 56-57,서울특별시 서대문구 이화여대7길 14,126.944945550126,37.558800042593,커피마마이대점 이대점,36868641,커피마마 이대점,카페,68,4.58
맛차차,,커피전문점/카페/다방,서울특별시 성동구 성수동1가 685-450,서울특별시 성동구 서울숲2길 18-11,127.040558518063,37.5468388964723,맛차차,1467953783,맛차차,"카페,디저트",921,4.68
프라자커피숍,,커피전문점/카페/다방,서울특별시 중구 남창동 47-17,서울특별시 중구 퇴계로 53,126.978042110677,37.5586856970023,프라자커피숍,34457668,프라자커피숍,카페,113,4.3
커피볶,,커피전문점/카페/다방,서울특별시 노원구 상계동 101-149,서울특별시 노원구 덕릉로 791,127.078858623673,37.6677033471352,커피볶,1744394817,커피볶 상계점,"카페,디저트",75,4.12
NARINO,,커피전문점/카페/다방,서울특별시 용산구 후암동 254-91,서울특별시 용산구 후암로 6,126.97847064421,37.5463631298227,NARINO,13456451,카페나리노,카페,170,4.36
틱텍톡,,커피전문점/카페/다방,서울특별시 마포구 연남동 244-8,서울특별시 마포구 성미산로23안길 19,126.920869806405,37.5659709475287,틱텍톡,1379101619,틱텍톡,"카페,디저트",123,4.6
카페가가,,커피전문점/카페/다방,서울특별시 서대문구 홍제동 287-114,서울특별시 서대문구 간호대로 31,126.94747689782,37.5968824603233,카페가가,21602629,카페가가,카페,240,4.15
라루,,커피전문점/카페/다방,서울특별시 금천구 시흥동 117-6,서울특별시 금천구 시흥대로63길 39,126.897373068788,37.4550876460285,라루,42835711,라루,테이크아웃커피,151,4.36
CAFENO37,,커피전문점/카페/다방,서울특별시 종로구 소격동 37,서울특별시 종로구 삼청로2길 29-1,126.981492555348,37.5804215968134,CAFENO37,31679017,카페 No37,카페,61,4.53
톤즈커피Tonzcoffee,,커피전문점/카페/다방,서울특별시 성동구 행당동 1-111,서울특별시 성동구 마조로11길 12,127.040229903956,37.5618747109684,톤즈커피Tonzcoffee,1281267791,톤즈커피,"카페,디저트",356,4.49
토프레소,정릉점,커피전문점/카페/다방,서울특별시 성북구 정릉동 302,서울특별시 성북구 보국문로 83,127.008320302649,37.6114926015059,토프레소 정릉점,1872739789,토프레소 정릉점,카페,82,4.62
커피동행,,커피전문점/카페/다방,서울특별시 광진구 자양동 664-8,서울특별시 광진구 자양로3길 26,127.084826118708,37.5304397184531,커피동행,1968686516,커피동행,"카페,디저트",73,4.7
알틴,,커피전문점/카페/다방,서울특별시 광진구 중곡동 29-71,서울특별시 광진구 능동로 420-1,127.084804842232,37.5664275506909,알틴,1553774891,카페 알틴,"카페,디저트",238,4.54
스타벅스교대역점,교대역점,커피전문점/카페/다방,서울특별시 서초구 서초동 1693-3,서울특별시 서초구 서초중앙로 138,127.01395530164,37.4942326373696,스타벅스교대역점 교대역점,34850159,스타벅스 교대역점,카페,3039,4.44
고양이서점&카페,고양이서점&,커피전문점/카페/다방,서울특별시 종로구 누하동 27,서울특별시 종로구 자하문로7길 65-6,126.968841024402,37.5799783712004,고양이서점&카페 고양이서점&,1993790611,고양이서점&카페,카페,-1,평점없음
스타벅스,서초역이화빌딩점,커피전문점/카페/다방,서울특별시 서초구 서초동 1538-10,서울특별시 서초구 반포대로21길 3,127.009001461685,37.4882892754504,스타벅스 서초역이화빌딩점,1552164522,스타벅스 서초역이화빌딩점,카페,2193,4.47
만랩커피,신설동역점,커피전문점/카페/다방,서울특별시 동대문구 신설동 76-44,서울특별시 동대문구 왕산로 7,127.02427570588,37.5762056970661,만랩커피 신설동역점,1286374516,만랩커피 신설동역점,테이크아웃커피,517,4.5
어반테라스,,커피전문점/카페/다방,서울특별시 강북구 수유동 171-62,서울특별시 강북구 도봉로97길 73,127.025676122083,37.6433175905955,어반테라스,1853769293,어반테라스,"카페,디저트",24,4.53
커피내음,,커피전문점/카페/다방,서울특별시 강서구 화곡동 837-10,서울특별시 강서구 곰달래로 225,126.858013224251,37.5318431261082,커피내음,1023908896,커피내음,"카페,디저트",121,평점없음
구름정원커피집,,커피전문점/카페/다방,서울특별시 은평구 불광동 25,서울특별시 은평구 불광로18길 32,126.934689198501,37.6224831743175,구름정원커피집,36929441,구름정원coffeezip,"카페,디저트",117,4.32
카페1온스,1온스,커피전문점/카페/다방,서울특별시 양천구 목동 315-19,서울특별시 양천구 목동중앙본로 67,126.868982460104,37.541950210155,카페1온스 1온스,31213724,카페1온스,카페,7,평점없음
브라운핸즈도곡점,도곡점,커피전문점/카페/다방,서울특별시 강남구 도곡동 458,서울특별시 강남구 논현로26길 48,127.046055968431,37.483935815281,브라운핸즈도곡점 도곡점,35546295,브라운핸즈 도곡점,"카페,디저트",513,4.34
카페누모,,커피전문점/카페/다방,서울특별시 서초구 신원동 263,서울특별시 서초구 청룡마을길 47,127.05834687827,37.4487848691068,카페누모,1041294477,카페누모 청계산입구역점,"카페,디저트",267,4.66
빌리엔젤,신라스테이점,커피전문점/카페/다방,서울특별시 강남구 역삼동 675-3,서울특별시 강남구 언주로 517,127.041092966782,37.505097501494,빌리엔젤 신라스테이점,36170839,빌리엔젤 신라스테이점,케이크전문,237,4.45
테이크온미커피,,커피전문점/카페/다방,서울특별시 도봉구 창동 569-3,서울특별시 도봉구 덕릉로 250-1,127.039409613411,37.6397990441115,테이크온미커피,31395587,테이크온미,카페,33,4.57
에나꼬레,,커피전문점/카페/다방,서울특별시 서대문구 연희동 723-1,서울특별시 서대문구 홍연6길 28,126.931747603043,37.576287642627,에나꼬레,1146415922,에나꼬레,베이커리,51,4.66
커피공화국,,커피전문점/카페/다방,서울특별시 구로구 고척동 173-16,서울특별시 구로구 경서로 82-14,126.861191494695,37.5036262255101,커피공화국,21172534,커피공화국,카페,30,4.25
할리스,도심공항점2,커피전문점/카페/다방,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로 511,127.061012608393,37.5103484923478,할리스 도심공항점2,18459847,할리스 도심공항점,카페,150,4.24
빅밤,,커피전문점/카페/다방,서울특별시 광진구 군자동 70-3,서울특별시 광진구 군자로 156,127.076423213694,37.5549189541678,빅밤,38275602,빅밤,"카페,디저트",49,4.28
달콤,한순간,커피전문점/카페/다방,서울특별시 노원구 공릉동 320-106,서울특별시 노원구 공릉로27길 10,127.078421662152,37.6214317003141,달콤 한순간,1909480703,달콤한순간,아이스크림,136,4.44
리얼크레마,,커피전문점/카페/다방,서울특별시 영등포구 여의도동 12-1,서울특별시 영등포구 은행로 58,126.924816655548,37.5299833717384,리얼크레마,36418397,리얼크레마,카페,141,4.56
커피휴,,커피전문점/카페/다방,서울특별시 종로구 종로6가 215-16,서울특별시 종로구 종로41길 49,127.0057246081,37.5733387658286,커피휴,1910436464,커피휴,카페,17,4.14
서나커피앤타르트,,커피전문점/카페/다방,서울특별시 강북구 미아동 61-17,서울특별시 강북구 도봉로13가길 9-2,127.028859661819,37.6146278319364,서나커피앤타르트,1012034605,서나 커피앤타르트,"카페,디저트",78,4.76
